date,IDR,MYR,THB,SGD,PHP
2022-09-21,15007.34908136483,4.55249343832021,37.135069654754695,1.4138905713708863,57.82858873410054
2022-09-22,14998.259813840552,4.5669769324160265,37.2349251315257,1.4162282476730068,58.39842169162282
2022-09-23,15067.97211400451,4.578531884355137,37.559975394709866,1.424748820996514,58.6600369079352
2022-09-26,15157.308729006842,4.603047895500726,37.835372174994816,1.4349989633008502,58.99647522289032
2022-09-27,15143.633347158855,4.610742430526752,37.914765657403564,1.4348817917876397,59.034632932393194
2022-09-28,15287.987454260323,4.629482488238368,38.35546262415055,1.447569262937794,59.098797699947724
2022-09-29,15182.330517205852,4.635483206264166,38.06511436225015,1.438388625592417,58.58232021430043
2022-09-30,15247.49692244563,4.636951169470661,37.77492819039803,1.4362946245383668,58.75666803446861
2022-10-03,15331.616140925851,4.647992625972961,38.07968045882834,1.4353748463744367,58.991192134371154
2022-10-04,15246.365382671116,4.644525326053988,37.5695076332019,1.4303912647861694,58.744313011828936
2022-10-05,15190.932929904184,4.630458900655572,37.42007060010085,1.4245083207261724,58.71104387291982
2022-10-06,15234.523326572009,4.637525354969575,37.3498985801217,1.425659229208925,58.77180527383367
2022-10-07,15242.564050219455,4.649994896396856,37.36041645401653,1.4286005920179645,58.94355414922936
2022-10-10,15337.228008662472,4.649994843766113,37.96019387439414,1.4374548829534908,58.98422192430649
2022-10-11,15356.196647125373,4.673043299393191,38.0849532037437,1.4364907950221124,58.873804381363776
2022-10-12,15358.582320214302,4.682464454976303,38.01978157840511,1.4363280445085513,58.87904389037709
2022-10-13,15353.588664133895,4.691549440394291,37.830372728206186,1.432282575213061,58.88900297771845
2022-10-14,15469.28064217351,4.70196562725121,38.18977050529999,1.425542863023567,59.046001852423586
2022-10-17,15465.448197966936,4.716500667419653,38.165109354143134,1.42684053804292,58.972173734469656
2022-10-18,15470.238942552109,4.716014234875445,38.04982206405693,1.419725470259278,58.86832740213523
2022-10-19,15529.862957660054,4.719983636735528,38.31969727960728,1.4247289834321948,59.05195336469625
2022-10-20,15543.82835592702,4.7289776781164,38.079706451941696,1.4227907450820507,58.8543471613495
2022-10-21,15620.883864337104,4.738026721479959,38.385405960945526,1.4303186022610483,58.876670092497434
2022-10-24,15594.995431935844,4.737996142523602,38.168713836158766,1.4219876154705107,58.898588975738505
2022-10-25,15624.297738566069,4.73552378054964,38.29023425616064,1.424804786532806,58.80539499036609
2022-10-26,15553.496956998904,4.71535468422628,37.77511723037015,1.4071635238950415,58.35877481791879
2022-10-27,15571.445651090962,4.714954667729401,37.835010461293216,1.4101823253960346,58.22556540799044
2022-10-28,15558.114762335443,4.7225404481961615,37.9097578132851,1.412420862224902,58.0233142397749
2022-10-31,15623.91567480331,4.727960459955618,38.0754488601977,1.4159774056889247,58.30139197095017
2022-11-01,15617.372071981501,4.737006132502262,37.649542575650955,1.4091685935457927,58.0938976575852
2022-11-02,15636.425111021397,4.73798950343157,37.660476382721036,1.4112838110617683,58.37807832054905
2022-11-03,15790.218394340205,4.74428381010971,38.03034963600943,1.4229467856044293,58.91828155439352
2022-11-04,15692.676256077795,4.747974068071313,37.38452188006483,1.4071110210696922,58.41977309562399
2022-11-07,15659.91193835685,4.739517662363655,37.31011708195737,1.4031822275592913,58.401881316921845
2022-11-08,15659.023609443777,4.736494597839136,37.23489395758303,1.4027611044417765,58.21028411364545
2022-11-09,15656.01155493575,4.691503137762726,36.85526446857257,1.4006375136965832,58.00976192847893
2022-11-10,15687.76371308017,4.700522403054048,36.8696001607394,1.4027526622463333,58.06007635121559
2022-11-11,15501.98874660458,4.627473806752037,35.979821497865736,1.3774738067520373,57.33993015133877
2022-11-14,15555.887198371935,4.596278709177246,35.83486771974029,1.3738734373485801,57.214846399844944
2022-11-15,15537.081891580163,4.537485582468281,35.504613610149946,1.3685121107266436,57.220299884659745
2022-11-16,15605.426431041109,4.545044179792548,35.63484441029582,1.3686131386861315,57.31655781790242
2022-11-17,15722.46341699777,4.566527764318248,35.97538521174532,1.3781374164163194,57.46002519623994
2022-11-18,15651.514566853175,4.553540420605827,35.760177503376426,1.3726606212618175,57.312367354813816
2022-11-21,15729.806753855164,4.580031231700176,36.22974819441734,1.3821979308998633,57.409720866679685
2022-11-22,15677.233794043215,4.5800077866459015,36.12030367919019,1.3789176562195833,57.37006034650574
2022-11-23,15680.203389830509,4.57501210653753,36.245036319612595,1.3845036319612591,57.05956416464891
2022-11-24,15649.044463651207,4.494958225295305,35.780274656679154,1.3751080380293865,56.65226159608182
2022-11-25,15693.918072289156,4.4799999999999995,35.810120481927704,1.3760963855421686,56.669879518072285
2022-11-28,15712.940839147474,4.479977062028099,35.6350950970085,1.373888941986046,56.58988817738698
2022-11-29,15726.008103415012,4.508489291915879,35.409994211846424,1.3734323750723518,56.56955431217442
2022-11-30,15682.16075558982,4.447474942174248,35.2621434078643,1.3666152659984578,56.569969159599076
2022-12-01,15459.001339200304,4.405012435431414,34.939735986225365,1.3578534532236464,56.23971685479242
2022-12-02,15353.748339343329,4.388024293034731,34.74473334598595,1.3500664262668438,55.73543366862782
2022-12-05,15426.806460753756,4.369037498819306,34.69538112779824,1.3479739302918674,55.960139794087084
2022-12-06,15634.737542791936,4.395492582731076,35.01996957017877,1.3563141879041458,55.8976797261316
2022-12-07,15637.923829423496,4.397473644220724,35.0498622851173,1.3568240098774813,55.49624845664356
2022-12-08,15613.575434927272,4.3974712425135465,34.75520486738283,1.3552619070253826,55.3598250784295
2022-12-09,15582.40363670802,4.404962591154465,34.71540865612273,1.3505066767686333,55.37456198503646
2022-12-12,15645.360727135012,4.416966483620526,34.75478129142208,1.3523953796629424,55.65991289528498
2022-12-13,15667.908961593173,4.429018492176387,34.80986249407302,1.354954954954955,55.81033665244191
2022-12-14,15587.858014837073,4.391492158888158,34.60512724199455,1.3474504648323788,55.710395342285665
2022-12-15,15621.31626023915,4.417474814047641,34.949628095282925,1.3563694567366538,55.829959514170035
2022-12-16,15609.256992183822,4.424522083058669,34.9797532724362,1.3572841133816742,55.52971089556455
2022-12-19,15575.316097376863,4.426495565200981,34.839592375919985,1.3566710700132099,55.339686733345914
2022-12-20,15602.500235871308,4.433531465232568,34.77026134540994,1.3536182658741391,55.24011699216907
2022-12-21,15582.7096652877,4.437476494922903,34.7000752162467,1.350695750282061,55.054531778864224
2022-12-22,15542.09536349102,4.424997648829117,34.65531834853757,1.35013636791122,55.21019467694912
2022-12-23,15598.92675578987,4.424967049519864,34.684616832988134,1.3497458105818112,55.190171342496704
2022-12-27,15644.371234939761,4.423004518072289,34.61502259036144,1.3460090361445782,55.86972891566265
2022-12-28,15757.453007518796,4.422462406015037,34.73026315789474,1.3461466165413531,56.02725563909774
2022-12-29,15663.799417785709,4.42351394497136,34.62954268006386,1.348483425673772,55.74889661001033
2022-12-30,15488.299268704293,4.40502531408213,34.53497093568348,1.3407087942996436,55.615975998499906
2023-01-02,15568.45455396424,4.405036038565946,34.55490030890199,1.3408218665168958,55.82139848357203
2023-01-03,15620.625889046942,4.403888098624941,34.38027501185396,1.3454717875770508,55.96965386439071
2023-01-04,15571.99735824134,4.400509482026607,34.00981224643834,1.340881215208982,55.97697896027927
2023-01-05,15605.197622865766,4.387982265823979,33.91000848976512,1.3407225733421375,55.82963871332893
2023-01-06,15684.095238095237,4.40352380952381,34.03523809523809,1.3481904761904762,55.59428571428571
2023-01-09,15577.711293941657,4.375467464472699,33.46017202692595,1.331712789827973,55.11032161555721
2023-01-10,15550.750722745499,4.372750163200597,33.59507600484939,1.3326494451179707,54.78970437377599
2023-01-11,15457.653298594956,4.370987252256444,33.40001860984461,1.3320926770261468,54.91113799199776
2023-01-12,15276.7545488303,4.3589862606758265,33.279799480133676,1.328351281099146,55.04270330486447
2023-01-13,15176.622896245608,4.336045866469392,33.059922322914744,1.3233771037543927,54.96578509339745
2023-01-16,15108.240843507216,4.316037735849057,33.01516833148354,1.3214946355900852,54.50980392156863
2023-01-17,15187.521903532233,4.326477912016969,33.080328322419994,1.3227888960619754,54.819699345199666
2023-01-18,15044.930344127686,4.313497555125011,32.87480394870376,1.3174647107666757,54.589906817972135
2023-01-19,15191.548774849747,4.307998150716597,33.104946833102176,1.3246417013407306,54.64539990753583
2023-01-20,15118.852761869573,4.285516349528912,32.74986144467024,1.3219102161463145,54.45963421392943
2023-01-23,15007.147456535738,4.28553030999908,32.77527366387637,1.3180020237328673,54.59019409437954
2023-01-24,14974.258611162275,4.277767544667526,32.79517406520538,1.320408915085651,54.450174986185296
2023-01-25,14965.0027578599,4.261537047251332,32.83507997793712,1.315223386651958,54.559661702518845
2023-01-26,14960.04589261129,4.245525470399266,32.755392381826525,1.3117944011014229,54.429554841670495
2023-01-27,14984.951679705475,4.244454670961804,32.85964104924068,1.3140358950759319,54.47491946617579
2023-01-30,14982.37182426855,4.24396954966523,32.724938090433824,1.312482802898285,54.544620746583504
2023-01-31,15030.527093141329,4.265762023446876,33.035170312932706,1.3170866795901415,54.64045047539925
2023-02-01,14961.878098035617,4.265742610611346,32.89976133651552,1.312924545621443,54.4501560492014
2023-02-02,14889.597742992355,4.245995631598107,32.790316709137244,1.3061521659992719,53.84965416818348
2023-02-03,14915.150406875746,4.2580232239188085,33.020023772515316,1.3103227576117766,53.69022583889549
2023-02-06,15161.804008908688,4.257980697847068,33.599665924276174,1.3238678544914628,54.45991091314032
2023-02-07,15176.757009345793,4.302336448598131,33.634579439252335,1.3270093457943923,55.17009345794392
2023-02-08,15116.339077782954,4.298462971588263,33.51001397298556,1.3246390312063345,54.789939450395906
2023-02-09,15114.613313527065,4.316033794448055,33.435149939652774,1.32178999164423,54.46012440813295
2023-02-10,15185.528531337699,4.3324602432179615,33.72965388213284,1.3282507015902714,54.44995322731525
2023-02-13,15233.426913718886,4.362530413625304,33.854576080853455,1.3315553060078609,54.82032565974172
2023-02-14,15153.387861325402,4.348545403847941,33.82005762617344,1.3263314434426992,54.830374570127326
2023-02-15,15252.850467289718,4.392523364485982,34.365420560747665,1.3350467289719625,55.21028037383177
2023-02-16,15133.999999999998,4.404018691588785,34.33457943925234,1.335233644859813,55.15046728971963
2023-02-17,15210.070588235294,4.4319999999999995,34.579764705882354,1.3393882352941178,55.37035294117647
2023-02-20,15157.101367809633,4.430485291362189,34.39010680157392,1.3358628442945475,54.970020610830055
2023-02-21,15186.430982745685,4.432483120780195,34.59958739684921,1.3383345836459115,55.03000750187547
2023-02-22,15199.285982713267,4.4414693724163845,34.5499812100714,1.3389703119128147,55.09958662157084
2023-02-23,15204.455538809343,4.433967596081386,34.709871891484546,1.3422192916352675,54.96514694800301
2023-02-24,15230.056764427627,4.435477767265847,34.929990539262064,1.3471144749290445,54.91485335856197
2023-02-27,15273.536100056852,4.478491567178322,35.10043585370476,1.3498199734697747,55.52018192154634
2023-02-28,15249.477351916375,4.487522365571146,35.299934080421885,1.3479612016197382,55.33477728599679
2023-03-01,15231.58929239985,4.472482216398353,34.69019093972295,1.339947585174092,55.0
2023-03-02,15319.78312116926,4.475530410183875,34.83545497406883,1.3490806223479492,55.01461574728902
2023-03-03,15314.611398963729,4.476024493641074,34.65002355157795,1.3467734338200659,54.760244936410736
2023-03-06,15335.393575051663,4.478019913582566,34.53034003381552,1.3454818711253052,54.95960924290814
2023-03-07,15380.956399437413,4.47248007501172,34.615096108767,1.3461790904828879,55.059540553211434
2023-03-08,15448.572783309626,4.525462304409673,35.0896159317212,1.3531531531531533,55.359886201991465
2023-03-09,15438.980481334092,4.52103467879477,35.12033352283495,1.3529467500473755,55.18002653022551
2023-03-10,15494.946155299453,4.52002645002834,35.06045720763272,1.355469488003023,55.167201964859245
2023-03-13,15409.957033439194,4.497011021856903,34.56005977956286,1.3487763870726694,54.9897253876331
2023-03-14,15360.892241780759,4.487007544006706,34.469591133463716,1.3437645524820714,55.07497438763155
2023-03-15,15501.497772300694,4.483458147691724,34.649729832211584,1.3503649635036499,55.02986065029861
2023-03-16,15446.16328456819,4.504011326097215,34.38980651250589,1.3474280320906087,54.920245398773005
2023-03-17,15374.206909535913,4.485456085851454,34.12030499858797,1.342558599265744,54.70959239386237
2023-03-20,15352.598675002333,4.485956890920966,34.07016889054772,1.3393673602687317,54.381823271437895
2023-03-21,15303.220118782481,4.47253155159614,34.26967334818115,1.3355605048255383,54.27338530066816
2023-03-22,15266.648122392213,4.454983773759852,34.399629114510894,1.3343532684283728,54.41168289290681
2023-03-23,15121.454177773692,4.417961209670007,34.11986395808438,1.3267763581211507,54.347826086956516
2023-03-24,15184.783620288505,4.428013029315961,34.20009306654258,1.3336435551419266,54.370404839460214
2023-03-27,15148.203842940686,4.421516754850089,34.41009932238003,1.3321266128283673,54.16040100250627
2023-03-28,15084.77077760354,4.401531224056821,34.269901300618024,1.3277372936076006,54.37782492390001
2023-03-29,15059.620171475985,4.418456716142712,34.19009864478657,1.3298607910021203,54.399373098552594
2023-03-30,15043.21146426603,4.422469226529487,34.22009920999449,1.3287708984016167,54.35054198052544
2023-03-31,14988.680459770118,4.4125057471264375,34.12505747126437,1.330022988505747,54.298850574712645
2023-04-03,14967.0009199632,4.419043238270469,34.32014719411223,1.3306347746090157,54.63017479300829
2023-04-04,14908.246949821116,4.406017796532428,34.22988716631502,1.327125951747546,54.52343821667736
2023-04-05,14927.696526508225,4.39853747714808,33.85009140767824,1.326508226691042,54.48263254113345
2023-04-06,14924.993128721942,4.398992212551534,34.054970224461755,1.3290884104443428,54.56894182317912
2023-04-11,14913.571756075195,4.4185236130215495,34.26043099495644,1.3320495185694634,55.016964695093996
2023-04-12,14881.267167185497,4.412470243545138,34.234572422633214,1.331074894707929,55.20142830983336
2023-04-13,14729.85020426691,4.4,34.0880617339991,1.3247389922832502,55.35360871538811
2023-04-14,14734.367369087458,4.402007777878268,34.05987157456815,1.3263091254408972,55.27900877272317
2023-04-17,14843.11082779346,4.422001639194973,34.38029323376741,1.330935251798561,55.95938439122119
2023-04-18,14873.523514400293,4.434013853445133,34.290010936930365,1.3319358366751732,56.26139263580022
2023-04-19,14991.5027897192,4.44196469404555,34.49007591694869,1.336778560321961,56.44287935607794
2023-04-20,14953.225511695906,4.4375,34.364948830409354,1.3339729532163742,56.13029970760234
2023-04-21,14960.001821825468,4.437511386409182,34.36964838768446,1.3345782474038987,55.93095281472035
2023-04-24,14950.0,4.437465915288129,34.410107253226684,1.3346664242864932,55.74986366115251
2023-04-25,14937.025948103792,4.449827617492288,34.430230448194514,1.336871711123208,55.52984939212484
2023-04-26,14846.969834224114,4.457016034061056,34.17972642449497,1.335718815110064,55.669897635655396
2023-04-27,14718.864336170982,4.4629596087665275,34.109762724144176,1.3357181669987321,55.7199782648071
2023-04-28,14672.5252709225,4.460522721063655,34.11984336581367,1.3367635005919314,55.48037519351607
2023-05-02,14722.635658914729,4.464021887824897,34.1796625626995,1.335704514363885,55.368901048791614
2023-05-03,14680.222765552839,4.452956624105768,33.97989676718283,1.3315222312777324,55.31377343113284
2023-05-04,14686.283185840708,4.453043164168323,33.79989163807116,1.3269821202817411,55.34224309192704
2023-05-05,14669.048483747958,4.436989286362811,33.74977301616125,1.3255856183039767,55.22970764481569
2023-05-08,14711.805744314579,4.4369846878680805,33.86971097218447,1.3246353175681798,55.282232490713064
2023-05-09,14745.140980016424,4.449493566931289,33.69011771147002,1.327128387626608,55.774249475317085
2023-05-10,14749.753424657534,4.458538812785388,33.66027397260274,1.327945205479452,55.70319634703196
2023-05-11,14710.99725526075,4.46248856358646,33.6651418115279,1.3275388838060385,55.68069533394328
2023-05-12,14809.245317664341,4.478975394785164,33.990084465662875,1.334373852368711,55.82445831803159
2023-05-15,14793.628172122104,4.4975174696579625,33.81022434718647,1.337624126517102,56.072085325487315
2023-05-16,14825.925925925925,4.499035015164048,33.97022332506204,1.3367337560885946,56.06194283613638
2023-05-17,14884.23677163173,4.524979222458215,34.265398467079144,1.3428756117831748,56.13907101302059
2023-05-18,14879.663368167947,4.536483862017942,34.32534911680385,1.3450476278553594,55.788402848423196
2023-05-19,14923.334566987416,4.538490007401925,34.39026646928201,1.3451147298297557,55.75499629903775
2023-05-22,14877.407133616705,4.547957863611162,34.450194049159116,1.3448530770652374,55.768804287562375
2023-05-23,14883.78328230819,4.569997216810465,34.729566750162356,1.3477131459319047,55.71203265609054
2023-05-24,14894.297635605008,4.593045897079277,34.46546128882707,1.3468706536856745,55.695873898933705
2023-05-25,14942.552398695856,4.625523986958547,34.61015370284118,1.3521192361434562,56.014904517932
2023-05-26,14962.003534554926,4.600967351874245,34.66003162496512,1.3505720398102503,55.81899358199238
2023-05-29,14960.401306579563,4.605039664022399,34.750349976668225,1.3531497900139993,56.06812879141391
2023-05-30,14972.49627699181,4.601545048399107,34.67982129560685,1.349590469099032,56.28629932985852
2023-05-31,15005.513432556398,4.615463821024057,34.75989890480202,1.3542076195825143,56.21361040906112
2023-06-01,14924.520893708515,4.613536505562307,34.77984481630364,1.3523417780686173,56.143778629522295
2023-06-02,14843.277896497259,4.577534144755179,34.61023878100901,1.3447923441419678,55.86918145498466
2023-06-05,14870.121608980357,4.577455565949486,34.88026192703461,1.3518241347053321,56.189897100093546
2023-06-06,14875.241037161844,4.607507254516522,34.78517270429655,1.3489656463540205,56.22390714218852
2023-06-07,14837.865074181205,4.597461976299337,34.74013249976672,1.346645516469161,55.987683120276195
2023-06-08,14882.611530222592,4.61851541398901,34.840271956784946,1.346744900810282,56.09388097233864
2023-06-09,14839.257884972169,4.614007421150278,34.57977736549165,1.3432282003710574,56.05380333951762
2023-06-12,14860.055736182072,4.619972131908964,34.58987459359034,1.3429633070134694,56.039015327450066
2023-06-13,14865.959418141389,4.61697396460669,34.53997961641805,1.3404058185861207,55.825071805800064
2023-06-14,14895.179942640394,4.6215191044499955,34.709963918956426,1.341382181515404,55.913590526413174
2023-06-15,14981.523246141047,4.626028283575192,34.83963397726222,1.3442092614844254,56.04769387189204
2023-06-16,14944.145540762356,4.614535838044866,34.60970271749043,1.335673901149006,55.85081159948933
2023-06-19,14998.342794360007,4.627540743453579,34.78026002563633,1.3409631935542938,55.74345357993042
2023-06-20,15009.704564163543,4.639989024055612,34.73977865178817,1.343455593158328,55.57760907344736
2023-06-21,14950.837681955505,4.644969330769935,34.840245353840515,1.3437700265494827,55.61384235100247
2023-06-22,14953.10878470642,4.650978607191624,35.07965407373691,1.3419208010923986,55.65134274010014
2023-06-23,15010.740536567439,4.676497611172363,35.21040058801911,1.3529952223447261,55.76626240352811
2023-06-26,15056.07254075838,4.673474995420406,35.17036087195457,1.3523539109727054,55.74555779446784
2023-06-27,15001.086658752625,4.665966578394667,35.2497488813807,1.3484613277326272,55.28901470185371
2023-06-28,14992.66776375937,4.6715121594441396,35.60980069482538,1.3529895776193086,55.220332784786976
2023-06-29,15001.023953190708,4.6715121594441396,35.58968732857926,1.3521667580910586,55.275187420003654
2023-06-30,15078.722621019695,4.667494938339775,35.4150561384134,1.3557886986931713,55.29357629302411
2023-07-03,15058.81273511331,4.667492430498211,35.18029176988715,1.3520506468483346,55.298651252408476
2023-07-04,15013.547498852686,4.652042221202386,34.909591555759526,1.348692060578247,55.22257916475448
2023-07-05,15057.385789135029,4.653001194962772,34.910377792076474,1.3525140178325212,55.4536262524129
2023-07-06,15066.455638131938,4.661987338287916,35.01972658042022,1.3498486099642169,55.54913294797687
2023-07-07,15173.824393828067,4.669544452608377,35.22961058045554,1.3516715650257165,55.56116825863336
2023-07-10,15202.26359985396,4.6700438116100775,35.119569185834244,1.3483935742971889,55.67360350492881
2023-07-11,15177.213577213579,4.657475657475658,34.77022477022477,1.3420693420693421,55.316225316225314
2023-07-12,15068.771547813463,4.650970785701324,34.87025948103792,1.3383233532934131,54.85665033569225
2023-07-13,14959.300661777857,4.585941692005008,34.57968163119299,1.3249865855839742,54.35521373636201
2023-07-14,14970.029409143568,4.525978076820247,34.63505926388022,1.3207379021477585,54.482666429017016
2023-07-17,14998.032056990205,4.540516473731078,34.60017809439003,1.3213713268032057,54.43009795191451
