date,rate,ret,log_ret,ma30,ma90,vol30,vol90,ret_z
2016-10-03,12982.50266998932,-0.005248360248912731,-0.005262181271243449,13138.72483456528,13183.379216001069,0.0636374267087523,0.0777134899218375,-0.9376418812878311
2016-10-04,12998.001971149535,0.0011938608105233062,0.0011931487254024375,13131.291622791357,13176.58107082764,0.06385354533730962,0.07768988992014034,0.25258542412071533
2016-10-05,13033.913121041836,0.0027628207759937684,0.0027590112018422985,13122.922000994822,13169.52455591656,0.0625980353290513,0.0774549297792379,0.5369407118422531
2016-10-06,13017.997317836389,-0.0012211070503265198,-0.0012218532090297884,13114.755156348743,13162.530111464122,0.06254867318214252,0.07744357683452183,-0.20273753760381738
2016-10-07,12985.915619389583,-0.002464411204237238,-0.002467452863822217,13107.524531438521,13155.940251143631,0.06170200495025994,0.07714010770819191,-0.4294616487915666
2016-10-10,12977.499999999998,-0.0006480574521074978,-0.0006482675321066722,13097.874501596683,13151.690290305183,0.05953654663730386,0.07245815332030468,-0.08454234659454049
2016-10-11,13044.354183590576,0.005151545643658384,0.005138321828347614,13090.519700744067,13149.438627041354,0.061919211194723316,0.07170106300313589,1.0055005383835056
2016-10-12,13030.317604355716,-0.0010760654791570623,-0.0010766448532812944,13082.096822470286,13147.486569173694,0.06166843858038215,0.07154656636320811,-0.1730752345305759
2016-10-13,13077.49592317449,0.0036206576271788915,0.003614118824776469,13075.260198149763,13145.139195126627,0.06287441924513694,0.07101082597126901,0.7108651005692455
2016-10-14,13050.863479367386,-0.0020365094329648503,-0.0020385859379938864,13068.722227765173,13142.419666907283,0.06270908422224293,0.0710696105413546,-0.35586002115577375
2016-10-17,13058.004366017827,0.0005471581755283061,0.0005470085390744117,13066.00559309114,13139.48726560989,0.05843593530507424,0.07098592586079831,0.13450745259258612
2016-10-18,13030.00090966979,-0.0021445433439211126,-0.002146846169926775,13063.105632374843,13135.866142334504,0.058546328067673785,0.07090316445223863,-0.381410156447042
2016-10-19,12994.999544585116,-0.0026862135564932332,-0.002689827902182529,13060.939009855498,13131.737859842857,0.05772075108154599,0.0709950074150456,-0.4781065003669339
2016-10-20,13007.50455373406,0.0009622939274478437,0.0009618312194632495,13060.14159318582,13127.400067630206,0.05748063729255563,0.07088645350406463,0.2204702304415471
2016-10-21,13073.58074591218,0.005079851550707559,0.00506699263402588,13058.208709044708,13124.600843368704,0.05486956056745339,0.0709277447388254,1.0025464312955947
2016-10-24,13018.99733725094,-0.004175092480176779,-0.004183832514236485,13055.525248352205,13121.942469663687,0.055724198930257506,0.07077386219067738,-0.767193115515554
2016-10-25,13005.99705665931,-0.0009985623512214215,-0.0009990612467518645,13049.524978343157,13119.09246151159,0.05188271665473477,0.07078121157277106,-0.16695023487874314
2016-10-26,13010.068649885585,0.00031305506287115925,0.0003130060713587568,13042.06063566299,13116.048752270211,0.05047928391730362,0.07071933461731476,0.08941210281420096
2016-10-27,13032.460876727371,0.0017211459404546936,0.0017196664661316419,13037.309183458412,13114.886809386773,0.049504596043985244,0.06836629556558732,0.35915876078851083
2016-10-28,13050.503570774585,0.001384442602043956,0.0013834851449789909,13033.742620971076,13110.908028048732,0.04966651122618062,0.058729024520717245,0.3002330964208608
